Instance,Model,Solved
TA,./results/models/TA/2-2/TA-2-2-2000-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2955-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1490-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1760-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2535-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1450-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2270-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3235-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2515-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2300-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2830-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2045-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1680-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1520-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2570-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3230-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2770-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3010-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3240-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3225-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1075-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1995-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2705-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1675-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2135-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2475-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2225-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2400-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2665-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2100-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2010-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3100-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1630-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2290-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1745-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1705-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3095-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3115-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2615-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2745-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2125-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1405-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2390-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2020-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3040-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2015-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3140-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2970-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2595-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2140-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1855-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2820-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3135-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3070-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2035-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2625-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1180-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2090-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3030-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2545-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1610-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2505-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2965-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2660-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1660-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2810-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2540-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1715-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2675-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-1435-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2175-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-2460-partial.pth,45
TA,./results/models/TA/2-2/TA-2-2-3045-partial.pth,45
