Instance,Model,Solved
DP,./results/models/DP/Adam-ERL/DP-2-2-6065-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-6935-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-6695-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-3835-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-5695-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-7960-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-7245-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-4580-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-5200-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-6885-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-6595-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-5015-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-5980-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-4605-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-480-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-8575-partial.pth,64
DP,./results/models/DP/Adam-ERL/DP-2-2-8490-partial.pth,65
DP,./results/models/DP/Adam-ERL/DP-2-2-4325-partial.pth,65
DP,./results/models/DP/Adam-ERL/DP-2-2-7830-partial.pth,65
DP,./results/models/DP/Adam-ERL/DP-2-2-6475-partial.pth,65
DP,./results/models/DP/Adam-ERL/DP-2-2-5030-partial.pth,65
DP,./results/models/DP/Adam-ERL/DP-2-2-7965-partial.pth,66
DP,./results/models/DP/Adam-ERL/DP-2-2-8530-partial.pth,66
DP,./results/models/DP/Adam-ERL/DP-2-2-7220-partial.pth,66
DP,./results/models/DP/Adam-ERL/DP-2-2-6705-partial.pth,66
DP,./results/models/DP/Adam-ERL/DP-2-2-475-partial.pth,66
DP,./results/models/DP/Adam-ERL/DP-2-2-4485-partial.pth,66
DP,./results/models/DP/Adam-ERL/DP-2-2-8015-partial.pth,66
DP,./results/models/DP/Adam-ERL/DP-2-2-6995-partial.pth,66
DP,./results/models/DP/Adam-ERL/DP-2-2-4955-partial.pth,68
DP,./results/models/DP/Adam-ERL/DP-2-2-4980-partial.pth,68
DP,./results/models/DP/Adam-ERL/DP-2-2-4830-partial.pth,70
DP,./results/models/DP/Adam-ERL/DP-2-2-4925-partial.pth,75
DP,./results/models/DP/Adam-ERL/DP-2-2-4465-partial.pth,75
DP,./results/models/DP/Adam-ERL/DP-2-2-4590-partial.pth,75
DP,./results/models/DP/Adam-ERL/DP-2-2-3590-partial.pth,75
DP,./results/models/DP/Adam-ERL/DP-2-2-4205-partial.pth,76
DP,./results/models/DP/Adam-ERL/DP-2-2-4225-partial.pth,92
DP,./results/models/DP/Adam-ERL/DP-2-2-4845-partial.pth,105
DP,./results/models/DP/Adam-ERL/DP-2-2-4885-partial.pth,105
DP,./results/models/DP/Adam-ERL/DP-2-2-4915-partial.pth,105
DP,./results/models/DP/Adam-ERL/DP-2-2-4890-partial.pth,105
DP,./results/models/DP/Adam-ERL/DP-2-2-4910-partial.pth,105
