Instance,N,K,Name,Transitions,States,Time(ms),Failed,Method
DP,15,1,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,2,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,3,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,4,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,5,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,6,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,7,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,8,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,9,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,10,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,11,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,12,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,13,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,14,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
DP,15,15,./results/models/DP/IERL/DP-2-2-4460-partial.pth,10001,10001,9999,True,IERL
