Instance,N,K,Transitions,States,Time(ms),Failed,Features Vectors
AT,15,2,5001,5002,3633542.0,True,"{2080383104, 2080907268, 2080374800, 1006641168, 2080382992}"
AT,15,3,5001,5001,9999,True,set()
AT,15,4,5001,5001,9999,True,set()
AT,15,5,5001,5001,9999,True,set()
AT,15,6,5001,5001,9999,True,set()
AT,15,7,5001,5001,9999,True,set()
AT,15,8,5001,5001,9999,True,set()
AT,15,9,5001,5001,9999,True,set()
AT,15,10,5001,5001,9999,True,set()
AT,15,11,5001,5001,9999,True,set()
AT,15,12,5001,5001,9999,True,set()
AT,15,13,5001,5001,9999,True,set()
AT,15,14,5001,5001,9999,True,set()
AT,15,15,5001,5001,9999,True,set()
